"measure","location","sex","age","cause","metric","year","val","upper","lower","age_group_start","inc_base","inc_base_monthly"
"Incidence","Iran (Islamic Republic of)","Male","15 to 19","Bipolar disorder","Rate",2019,160.422984924882,210.18666346318,116.186388833129,15,0.00160422984924882,0.000133784217076882
"Incidence","Iran (Islamic Republic of)","Female","15 to 19","Bipolar disorder","Rate",2019,202.210301914004,264.80769781971,147.65740485166,15,0.00202210301914004,0.000168664960274012
"Incidence","Iran (Islamic Republic of)","Male","20 to 24","Bipolar disorder","Rate",2019,99.3524175701279,157.542458857192,54.1212471562686,20,0.000993524175701279,8.28314066219082e-05
"Incidence","Iran (Islamic Republic of)","Female","20 to 24","Bipolar disorder","Rate",2019,102.889889993958,167.684928570226,54.059704748762,20,0.00102889889993958,8.57820354914773e-05
"Incidence","Iran (Islamic Republic of)","Male","25 to 29","Bipolar disorder","Rate",2019,67.2878934514119,105.51944391376,37.3667423793176,25,0.000672878934514119,5.60905451288951e-05
"Incidence","Iran (Islamic Republic of)","Female","25 to 29","Bipolar disorder","Rate",2019,68.3834659870183,109.437886727414,37.3001341792427,25,0.000683834659870183,5.70040903250524e-05
"Incidence","Iran (Islamic Republic of)","Male","30 to 34","Bipolar disorder","Rate",2019,55.4360670314448,95.6141063263975,27.8350419848592,30,0.000554360670314448,4.62084644395899e-05
"Incidence","Iran (Islamic Republic of)","Female","30 to 34","Bipolar disorder","Rate",2019,55.475651051664,99.6467705629351,27.2376674963523,30,0.00055475651051664,4.62414679005541e-05
"Incidence","Iran (Islamic Republic of)","Male","35 to 39","Bipolar disorder","Rate",2019,64.0098666221489,110.11467727678,32.449455332931,35,0.000640098666221489,5.33572111897085e-05
"Incidence","Iran (Islamic Republic of)","Female","35 to 39","Bipolar disorder","Rate",2019,64.2249220534441,110.084661653685,32.6778024023435,35,0.000642249220534441,5.3536529444953e-05
"Incidence","Iran (Islamic Republic of)","Male","40 to 44","Bipolar disorder","Rate",2019,69.4108214954789,117.36520337968,35.32706608356,40,0.000694108214954789,5.78607609674764e-05
"Incidence","Iran (Islamic Republic of)","Female","40 to 44","Bipolar disorder","Rate",2019,67.6215258600019,116.281111490421,33.9219981850839,40,0.000676215258600019,5.63687441610394e-05
"Incidence","Iran (Islamic Republic of)","Male","45 to 49","Bipolar disorder","Rate",2019,71.6123622918382,119.862978342884,37.4336571617643,45,0.000716123622918382,5.96965649161119e-05
"Incidence","Iran (Islamic Republic of)","Female","45 to 49","Bipolar disorder","Rate",2019,65.619079741618,111.641460197905,31.8636192821516,45,0.00065619079741618,5.46990193562857e-05
"Incidence","Iran (Islamic Republic of)","Male","50 to 54","Bipolar disorder","Rate",2019,70.4082045642748,115.65280705141,38.6653798589429,50,0.000704082045642748,5.86924465153515e-05
"Incidence","Iran (Islamic Republic of)","Female","50 to 54","Bipolar disorder","Rate",2019,63.5779350578879,105.769587937885,32.1679088999537,50,0.000635779350578879,5.29970576041983e-05
"Incidence","Iran (Islamic Republic of)","Male","55 to 59","Bipolar disorder","Rate",2019,65.8797134085461,93.4541789679612,40.2529534953687,55,0.000658797134085461,5.49163450651591e-05
"Incidence","Iran (Islamic Republic of)","Female","55 to 59","Bipolar disorder","Rate",2019,61.6366131658298,88.4094626972119,36.6409067340162,55,0.000616366131658298,5.13783603661722e-05
"Incidence","Iran (Islamic Republic of)","Male","60 to 64","Bipolar disorder","Rate",2019,58.1605231417636,90.5770989482728,27.9563754089577,60,0.000581605231417636,4.84800272511077e-05
"Incidence","Iran (Islamic Republic of)","Female","60 to 64","Bipolar disorder","Rate",2019,55.7083805267989,88.3341627163667,26.0620981960645,60,0.000557083805267989,4.64355080137535e-05
"Incidence","Iran (Islamic Republic of)","Male","65 to 69","Bipolar disorder","Rate",2019,47.1547368150597,69.5884551036902,26.5092452722467,65,0.000471547368150597,3.930410937103e-05
"Incidence","Iran (Islamic Republic of)","Female","65 to 69","Bipolar disorder","Rate",2019,45.6891388941378,67.8995333124013,25.6408446161253,65,0.000456891388941378,3.80822578203155e-05
"Incidence","Iran (Islamic Republic of)","Male","70 to 74","Bipolar disorder","Rate",2019,36.1432548422826,51.0270685223181,23.4776138336296,70,0.000361432548422826,3.01243696610998e-05
"Incidence","Iran (Islamic Republic of)","Female","70 to 74","Bipolar disorder","Rate",2019,35.6379609977582,50.2761247315719,23.2175530002284,70,0.000356379609977582,2.97031528760927e-05
"Incidence","Iran (Islamic Republic of)","Male","75 to 79","Bipolar disorder","Rate",2019,25.142627296747,42.3231938920919,15.0266468219206,75,0.00025142627296747,2.09546042702069e-05
"Incidence","Iran (Islamic Republic of)","Female","75 to 79","Bipolar disorder","Rate",2019,25.585949840527,43.1122607997748,15.3913896589694,75,0.00025585949840527,2.13241256401542e-05
"Incidence","Iran (Islamic Republic of)","Male","80 to 84","Bipolar disorder","Rate",2019,19.6710253813049,36.7457541615976,9.4756219542501,80,0.000196710253813049,1.63939992680051e-05
"Incidence","Iran (Islamic Republic of)","Female","80 to 84","Bipolar disorder","Rate",2019,20.2217494132957,37.6413756033381,9.78232978051438,80,0.000202217494132957,1.6853019890184e-05
"Incidence","Iran (Islamic Republic of)","Male","85 to 89","Bipolar disorder","Rate",2019,19.7857608748238,30.6316342876227,11.3720043919973,85,0.000197857608748238,1.64896294735373e-05
"Incidence","Iran (Islamic Republic of)","Female","85 to 89","Bipolar disorder","Rate",2019,19.5685766009114,30.65435857114,11.1830323215228,85,0.000195685766009114,1.63086099270737e-05
"Incidence","Iran (Islamic Republic of)","Male","90 to 94","Bipolar disorder","Rate",2019,19.8884380018628,33.6458313306674,10.6774698493031,90,0.000198884380018628,1.65752093079785e-05
"Incidence","Iran (Islamic Republic of)","Female","90 to 94","Bipolar disorder","Rate",2019,18.8933418252326,32.1052081757896,9.97377027069925,90,0.000188933418252326,1.57458150682466e-05
"Incidence","Iran (Islamic Republic of)","Male","10 to 14","Anxiety disorders","Rate",2019,1503.98682678818,1952.62723894303,1133.22000576103,10,0.0150398682678818,0.00126204578520994
"Incidence","Iran (Islamic Republic of)","Female","10 to 14","Anxiety disorders","Rate",2019,1885.0576179278,2431.92542864325,1427.85525379672,10,0.018850576179278,0.00158461925931208
"Incidence","Iran (Islamic Republic of)","Male","15 to 19","Anxiety disorders","Rate",2019,1073.34969688691,1537.43196188122,705.651196779042,15,0.0107334969688691,0.000898888797965181
"Incidence","Iran (Islamic Republic of)","Female","15 to 19","Anxiety disorders","Rate",2019,1765.29996914779,2568.79155345804,1154.82992815302,15,0.0176529996914779,0.00148312177306908
"Incidence","Iran (Islamic Republic of)","Male","20 to 24","Anxiety disorders","Rate",2019,885.011197478436,1437.33093394037,468.246360218334,20,0.00885011197478436,0.000740517916218653
"Incidence","Iran (Islamic Republic of)","Female","20 to 24","Anxiety disorders","Rate",2019,1640.93975047979,2535.31251969383,967.303364977993,20,0.0164093975047979,0.00137784347413095
"Incidence","Iran (Islamic Republic of)","Male","25 to 29","Anxiety disorders","Rate",2019,914.093297868643,1286.37947849684,617.754959115818,25,0.00914093297868643,0.000764954577963772
"Incidence","Iran (Islamic Republic of)","Female","25 to 29","Anxiety disorders","Rate",2019,1498.42871050737,2119.10526054668,1014.64538896799,25,0.0149842871050737,0.00125734935305843
"Incidence","Iran (Islamic Republic of)","Male","30 to 34","Anxiety disorders","Rate",2019,940.383719454706,1271.74090011218,669.662647518776,30,0.00940383719454706,0.000787051149464424
"Incidence","Iran (Islamic Republic of)","Female","30 to 34","Anxiety disorders","Rate",2019,1365.49393116163,1868.63473080487,967.341707224141,30,0.0136549393116163,0.00114509599923385
"Incidence","Iran (Islamic Republic of)","Male","35 to 39","Anxiety disorders","Rate",2019,964.622851168079,1373.74244682397,620.107808010487,35,0.00964622851168079,0.000807428416463085
"Incidence","Iran (Islamic Republic of)","Female","35 to 39","Anxiety disorders","Rate",2019,1233.41049507795,1792.88122564041,768.938885661867,35,0.0123341049507795,0.001033698809077
"Incidence","Iran (Islamic Republic of)","Male","40 to 44","Anxiety disorders","Rate",2019,954.164283939347,1359.54226169001,611.973551860476,40,0.00954164283939347,0.000798635584705609
"Incidence","Iran (Islamic Republic of)","Female","40 to 44","Anxiety disorders","Rate",2019,1124.2821103817,1692.35185286418,661.390769247303,40,0.011242821103817,0.000941764540234313
"Incidence","Iran (Islamic Republic of)","Male","45 to 49","Anxiety disorders","Rate",2019,911.619683796318,1195.73747878182,651.341252324272,45,0.00911619683796318,0.000762875831625376
"Incidence","Iran (Islamic Republic of)","Female","45 to 49","Anxiety disorders","Rate",2019,1038.17098937585,1427.62194319024,705.755037846659,45,0.0103817098937585,0.000869286597323216
"Incidence","Iran (Islamic Republic of)","Male","50 to 54","Anxiety disorders","Rate",2019,869.643290153324,1132.12224444272,636.943163567446,50,0.00869643290153324,0.000727607460651036
"Incidence","Iran (Islamic Republic of)","Female","50 to 54","Anxiety disorders","Rate",2019,949.284023806731,1284.10820905014,670.712283688346,50,0.00949284023806731,0.000794532894583422
"Incidence","Iran (Islamic Republic of)","Male","55 to 59","Anxiety disorders","Rate",2019,827.304991178209,1172.86014718834,548.585959312955,55,0.00827304991178209,0.00069204888306873
"Incidence","Iran (Islamic Republic of)","Female","55 to 59","Anxiety disorders","Rate",2019,858.219189702491,1263.13786138685,548.748658262972,55,0.00858219189702491,0.000718011354377657
"Incidence","Iran (Islamic Republic of)","Male","60 to 64","Anxiety disorders","Rate",2019,733.498238616498,1079.63899303719,462.332029562288,60,0.00733498238616498,0.000613313150129358
"Incidence","Iran (Islamic Republic of)","Female","60 to 64","Anxiety disorders","Rate",2019,737.016011853385,1123.19474705523,439.129022858305,60,0.00737016011853385,0.000616264525787114
"Incidence","Iran (Islamic Republic of)","Male","65 to 69","Anxiety disorders","Rate",2019,589.077927365677,840.541765301611,404.234386670165,65,0.00589077927365677,0.000492228678657614
"Incidence","Iran (Islamic Republic of)","Female","65 to 69","Anxiety disorders","Rate",2019,587.09729108458,865.443562163711,378.913526960054,65,0.0058709729108458,0.000490569200305657
"Incidence","Iran (Islamic Republic of)","Male","70 to 74","Anxiety disorders","Rate",2019,444.42196528133,601.360526603082,326.394098725542,70,0.0044442196528133,0.00037110816850916
"Incidence","Iran (Islamic Republic of)","Female","70 to 74","Anxiety disorders","Rate",2019,437.030037721408,614.748717310267,316.337775292997,70,0.00437030037721408,0.000364923237227255
"Incidence","Iran (Islamic Republic of)","Male","75 to 79","Anxiety disorders","Rate",2019,298.821930136064,426.534011384593,210.094785473013,75,0.00298821930136064,0.000249359983215625
"Incidence","Iran (Islamic Republic of)","Female","75 to 79","Anxiety disorders","Rate",2019,285.979980133034,396.469291723053,202.275328760312,75,0.00285979980133034,0.000238629593577344
"Incidence","Iran (Islamic Republic of)","Male","80 to 84","Anxiety disorders","Rate",2019,197.92614091786,336.85371740075,111.482496693377,80,0.00197926140917861,0.000165088266053437
"Incidence","Iran (Islamic Republic of)","Female","80 to 84","Anxiety disorders","Rate",2019,184.225513212463,313.661698342491,102.515355295791,80,0.00184225513212463,0.000153651042064329
"Incidence","Iran (Islamic Republic of)","Male","85 to 89","Anxiety disorders","Rate",2019,142.36541912312,242.269510663416,80.544079846009,85,0.0014236541912312,0.000118715331919206
"Incidence","Iran (Islamic Republic of)","Female","85 to 89","Anxiety disorders","Rate",2019,132.589794586397,224.905488579369,73.7578933217206,85,0.00132589794586397,0.000110558698461438
"Incidence","Iran (Islamic Republic of)","Male","90 to 94","Anxiety disorders","Rate",2019,86.0478315842427,146.180928663359,48.3758314579631,90,0.000860478315842427,7.17348219194669e-05
"Incidence","Iran (Islamic Republic of)","Female","90 to 94","Anxiety disorders","Rate",2019,80.2653007755933,136.103868269111,44.7315279899431,90,0.000802653007755933,6.6912370113803e-05
"Incidence","Mexico","Male","10 to 14","Bipolar disorder","Rate",2019,146.197619191072,209.653285067214,98.0838795331447,10,0.00146197619191072,0.000121913061485679
"Incidence","Mexico","Female","10 to 14","Bipolar disorder","Rate",2019,181.620196312391,257.542869324253,122.796984522177,10,0.00181620196312391,0.000151476297773789
"Incidence","Mexico","Male","15 to 19","Bipolar disorder","Rate",2019,184.71835625956,244.568573976358,134.381169609575,15,0.0018471835625956,0.000154062440328562
"Incidence","Mexico","Female","15 to 19","Bipolar disorder","Rate",2019,226.214756324518,293.998421880436,165.74766405621,15,0.00226214756324518,0.000188708032757834
"Incidence","Mexico","Male","20 to 24","Bipolar disorder","Rate",2019,103.975473052363,170.087373514428,55.2984648693922,20,0.00103975473052363,8.66875466221106e-05
"Incidence","Mexico","Female","20 to 24","Bipolar disorder","Rate",2019,121.047855537514,192.079907496051,65.0313915631218,20,0.00121047855537514,0.000100929220995138
"Incidence","Mexico","Male","25 to 29","Bipolar disorder","Rate",2019,71.2869232755467,115.399259959555,39.0069711984766,25,0.000712869232755467,5.9425187990847e-05
"Incidence","Mexico","Female","25 to 29","Bipolar disorder","Rate",2019,76.22483258571,121.506164693948,41.6822414433504,25,0.000762248325857101,6.35428964667062e-05
"Incidence","Mexico","Male","30 to 34","Bipolar disorder","Rate",2019,61.5170618687024,106.611934000102,30.5868591854055,30,0.000615170618687024,5.12786780176855e-05
"Incidence","Mexico","Female","30 to 34","Bipolar disorder","Rate",2019,59.2171987797673,106.588263502034,29.0129116358219,30,0.000592171987797673,4.93610642757769e-05
"Incidence","Mexico","Male","35 to 39","Bipolar disorder","Rate",2019,74.6162729346764,126.988743043432,38.133285843325,35,0.000746162729346764,6.22015026822131e-05
"Incidence","Mexico","Female","35 to 39","Bipolar disorder","Rate",2019,69.9623218459966,121.736704640713,34.8151443348589,35,0.000699623218459966,5.83206383681922e-05
"Incidence","Mexico","Male","40 to 44","Bipolar disorder","Rate",2019,79.3300802647599,131.741869105825,41.2390567684137,40,0.000793300802647599,6.61324491734172e-05
"Incidence","Mexico","Female","40 to 44","Bipolar disorder","Rate",2019,74.1561558167173,127.453075090541,37.1586652199736,40,0.000741561558167173,6.18178101126077e-05
"Incidence","Mexico","Male","45 to 49","Bipolar disorder","Rate",2019,75.7692566055159,126.648618139502,39.060724669525,45,0.000757692566055159,6.31629851468585e-05
"Incidence","Mexico","Female","45 to 49","Bipolar disorder","Rate",2019,71.8854019236234,122.243587252834,35.4455184282559,45,0.000718854019236234,5.99242476935213e-05
"Incidence","Mexico","Male","50 to 54","Bipolar disorder","Rate",2019,71.8937268686555,120.296009465081,37.0808590902134,50,0.000718937268686555,5.9931189722584e-05
"Incidence","Mexico","Female","50 to 54","Bipolar disorder","Rate",2019,69.8555415088436,117.884533678043,35.9437504224554,50,0.000698555415088436,5.82315976921377e-05
